Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.0002,,,Horizontal Scale,0.0002
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,2e-07,,,Sample Interval,2e-07
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,10,0.01,,Probe Attenuation,1
Vertical Units,V,A,,Vertical Units,W
Vertical Offset,0,0,,Vertical Offset,0
Vertical Scale,1,0.01,,Vertical Scale,0.2
Vertical Position,-0.02,-0.02,,Vertical Position,-0.0961381
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1*CH2>"
6.6020e-04,-2.34484,0.0200922,,6.6020e-04,-0.0470536
6.6040e-04,-2.3425,0.0201281,,6.6040e-04,-0.0470224
6.6060e-04,-2.34094,0.0201359,,6.6060e-04,-0.0469286
6.6080e-04,-2.34375,0.0200953,,6.6080e-04,-0.0472099
6.6100e-04,-2.34797,0.0200406,,6.6100e-04,-0.0470849
6.6120e-04,-2.34031,0.0201016,,6.6120e-04,-0.0470849
6.6140e-04,-2.34359,0.0201141,,6.6140e-04,-0.0469286
6.6160e-04,-2.34016,0.0201172,,6.6160e-04,-0.0471786
6.6180e-04,-2.33922,0.0200969,,6.6180e-04,-0.0469911
6.6200e-04,-2.34187,0.0201547,,6.6200e-04,-0.0469286
6.6220e-04,-2.34344,0.0200172,,6.6220e-04,-0.0470224
6.6240e-04,-2.34156,0.0201094,,6.6240e-04,-0.0470224
6.6260e-04,-2.34344,0.0201062,,6.6260e-04,-0.0470224
6.6280e-04,-2.34391,0.0199734,,6.6280e-04,-0.0469599
6.6300e-04,-2.34422,0.0200281,,6.6300e-04,-0.0469911
6.6320e-04,-2.34437,0.0201109,,6.6320e-04,-0.0470224
6.6340e-04,-2.34719,0.0201109,,6.6340e-04,-0.0467411
6.6360e-04,-2.3475,0.0201172,,6.6360e-04,-0.0471161
6.6380e-04,-2.34594,0.0200844,,6.6380e-04,-0.0471474
6.6400e-04,-2.35062,0.0200359,,6.6400e-04,-0.0469286
6.6420e-04,-2.34891,0.0201219,,6.6420e-04,-0.0471161
6.6440e-04,-2.34766,0.0201203,,6.6440e-04,-0.0468974
6.6460e-04,-2.34156,0.0201031,,6.6460e-04,-0.0471474
6.6480e-04,-2.34063,0.020075,,6.6480e-04,-0.0471474
6.6500e-04,-2.34375,0.020075,,6.6500e-04,-0.0467411
6.6520e-04,-2.34,0.0201109,,6.6520e-04,-0.0471786
6.6540e-04,-2.34313,0.0201,,6.6540e-04,-0.0470849
6.6560e-04,-2.34281,0.0200953,,6.6560e-04,-0.0471474
6.6580e-04,-2.33922,0.0200734,,6.6580e-04,-0.0468036
6.6600e-04,-2.34609,0.0201375,,6.6600e-04,-0.0469286
6.6620e-04,-2.34281,0.02005,,6.6620e-04,-0.0470849
6.6640e-04,-2.34172,0.0200781,,6.6640e-04,-0.0469599
6.6660e-04,-2.34141,0.02015,,6.6660e-04,-0.0469286
6.6680e-04,-2.34703,0.0200391,,6.6680e-04,-0.0470224
6.6700e-04,-2.34516,0.0200859,,6.6700e-04,-0.0466786
6.6720e-04,-2.34203,0.0200313,,6.6720e-04,-0.0468974
6.6740e-04,-2.34344,0.02015,,6.6740e-04,-0.0470849
6.6760e-04,-2.34703,0.0201781,,6.6760e-04,-0.0468661
6.6780e-04,-2.33969,0.0200625,,6.6780e-04,-0.0469286
6.6800e-04,-2.35234,0.0201031,,6.6800e-04,-0.0470849
6.6820e-04,-2.34141,0.0201125,,6.6820e-04,-0.0467724
6.6840e-04,-2.345,0.0200609,,6.6840e-04,-0.0471161
6.6860e-04,-2.35,0.0200906,,6.6860e-04,-0.0467411
6.6880e-04,-2.34328,0.02,,6.6880e-04,-0.0469599
6.6900e-04,-2.34109,0.0200563,,6.6900e-04,-0.0470224
6.6920e-04,-2.34016,0.020075,,6.6920e-04,-0.0470849
6.6940e-04,-2.34,0.0200703,,6.6940e-04,-0.0470536
6.6960e-04,-2.34875,0.0200484,,6.6960e-04,-0.0471161
6.6980e-04,-2.34094,0.0200953,,6.6980e-04,-0.0471161
6.7000e-04,-2.33859,0.0201359,,6.7000e-04,-0.0470536
6.7020e-04,-2.34187,0.0201203,,6.7020e-04,-0.0469599
6.7040e-04,-2.34266,0.0200781,,6.7040e-04,-0.0469911
6.7060e-04,-2.34344,0.0201328,,6.7060e-04,-0.0471474
6.7080e-04,-2.33922,0.0201172,,6.7080e-04,-0.0470536
6.7100e-04,-2.34437,0.0201047,,6.7100e-04,-0.0469286
6.7120e-04,-2.34578,0.0200734,,6.7120e-04,-0.0471161
6.7140e-04,-2.34063,0.0201391,,6.7140e-04,-0.0470224
6.7160e-04,-2.33859,0.0200672,,6.7160e-04,-0.0470536
6.7180e-04,-2.34594,0.0200219,,6.7180e-04,-0.0472724
6.7200e-04,-2.34203,0.0200641,,6.7200e-04,-0.0469286
6.7220e-04,-2.34219,0.0201219,,6.7220e-04,-0.0470536
6.7240e-04,-2.345,0.020125,,6.7240e-04,-0.0470849
6.7260e-04,-2.34547,0.0200859,,6.7260e-04,-0.0467411
6.7280e-04,-2.33844,0.0201,,6.7280e-04,-0.0472724
6.7300e-04,-2.34625,0.0200703,,6.7300e-04,-0.0470224
6.7320e-04,-2.34391,0.0201797,,6.7320e-04,-0.0469286
6.7340e-04,-2.345,0.0200563,,6.7340e-04,-0.0469911
6.7360e-04,-2.34437,0.0201109,,6.7360e-04,-0.0470849
6.7380e-04,-2.345,0.0201062,,6.7380e-04,-0.0469599
6.7400e-04,-2.34625,0.0201484,,6.7400e-04,-0.0472099
6.7420e-04,-2.34375,0.0200531,,6.7420e-04,-0.0468349
6.7440e-04,-2.33937,0.0201406,,6.7440e-04,-0.0469599
6.7460e-04,-2.34063,0.0200719,,6.7460e-04,-0.0468036
6.7480e-04,-2.34344,0.0200812,,6.7480e-04,-0.0469599
6.7500e-04,-2.34328,0.0200422,,6.7500e-04,-0.0469599
6.7520e-04,-2.34531,0.0200969,,6.7520e-04,-0.0469286
6.7540e-04,-2.34234,0.0200578,,6.7540e-04,-0.0469286
6.7560e-04,-2.34969,0.0200234,,6.7560e-04,-0.0470536
6.7580e-04,-2.3475,0.0200406,,6.7580e-04,-0.0470849
6.7600e-04,-2.34125,0.0200703,,6.7600e-04,-0.0471161
6.7620e-04,-2.34344,0.0200563,,6.7620e-04,-0.0470849
6.7640e-04,-2.34141,0.0201125,,6.7640e-04,-0.0470849
6.7660e-04,-2.34625,0.0200469,,6.7660e-04,-0.0468036
6.7680e-04,-2.33656,0.0200219,,6.7680e-04,-0.0472411
6.7700e-04,-2.34219,0.0200687,,6.7700e-04,-0.0470849
6.7720e-04,-2.34297,0.0201672,,6.7720e-04,-0.0469599
6.7740e-04,-2.33844,0.0200906,,6.7740e-04,-0.0472099
6.7760e-04,-2.33703,0.0199922,,6.7760e-04,-0.0469286
6.7780e-04,-2.34031,0.0200187,,6.7780e-04,-0.0468974
6.7800e-04,-2.34391,0.0201047,,6.7800e-04,-0.0467724
6.7820e-04,-2.34609,0.0200281,,6.7820e-04,-0.0470849
6.7840e-04,-2.3425,0.0201516,,6.7840e-04,-0.0470849
6.7860e-04,-2.34469,0.0201047,,6.7860e-04,-0.0469599
6.7880e-04,-2.34328,0.0201016,,6.7880e-04,-0.0471161
6.7900e-04,-2.33703,0.0200203,,6.7900e-04,-0.0470536
6.7920e-04,-2.34203,0.0201094,,6.7920e-04,-0.0468974
6.7940e-04,-2.34938,0.0199969,,6.7940e-04,-0.0468349
6.7960e-04,-2.34281,0.0201094,,6.7960e-04,-0.0468974
6.7980e-04,-2.34719,0.0200125,,6.7980e-04,-0.0470849
6.8000e-04,-2.34125,0.0200297,,6.8000e-04,-0.0469911
6.8020e-04,-2.34,0.0200766,,6.8020e-04,-0.0466474
6.8040e-04,-2.34313,0.0200797,,6.8040e-04,-0.0470849
6.8060e-04,-2.34484,0.0201312,,6.8060e-04,-0.0471161
6.8080e-04,-2.34516,0.0200969,,6.8080e-04,-0.0470224
6.8100e-04,-2.34156,0.0201531,,6.8100e-04,-0.0469911
6.8120e-04,-2.34219,0.0201563,,6.8120e-04,-0.0471161
6.8140e-04,-2.34328,0.0200484,,6.8140e-04,-0.0470224
6.8160e-04,-2.33719,0.0200969,,6.8160e-04,-0.0468661
6.8180e-04,-2.33641,0.0201203,,6.8180e-04,-0.0468974
6.8200e-04,-2.34406,0.0200922,,6.8200e-04,-0.0468661
6.8220e-04,-2.34172,0.0200734,,6.8220e-04,-0.0471474
6.8240e-04,-2.34094,0.0200859,,6.8240e-04,-0.0468349
6.8260e-04,-2.34594,0.0200094,,6.8260e-04,-0.0468661
6.8280e-04,-2.34125,0.0200391,,6.8280e-04,-0.0470224
6.8300e-04,-2.34469,0.0200563,,6.8300e-04,-0.0471161
6.8320e-04,-2.34563,0.020125,,6.8320e-04,-0.0469286
6.8340e-04,-2.34125,0.0201047,,6.8340e-04,-0.0470536
6.8360e-04,-2.345,0.0200844,,6.8360e-04,-0.0469599
6.8380e-04,-2.34359,0.0201344,,6.8380e-04,-0.0469599
6.8400e-04,-2.34609,0.0201422,,6.8400e-04,-0.0470849
6.8420e-04,-2.34125,0.0200437,,6.8420e-04,-0.0470849
6.8440e-04,-2.34313,0.0200969,,6.8440e-04,-0.0469911
6.8460e-04,-2.34656,0.0201234,,6.8460e-04,-0.0467724
6.8480e-04,-2.34234,0.0200172,,6.8480e-04,-0.0467099
6.8500e-04,-2.35156,0.0200391,,6.8500e-04,-0.0470536
6.8520e-04,-2.34625,0.0201391,,6.8520e-04,-0.0470536
6.8540e-04,-2.34406,0.0200563,,6.8540e-04,-0.0468661
6.8560e-04,-2.34516,0.0200672,,6.8560e-04,-0.0469599
6.8580e-04,-2.3475,0.0200703,,6.8580e-04,-0.0468661
6.8600e-04,-2.34344,0.0200328,,6.8600e-04,-0.0468036
6.8620e-04,-2.34234,0.0201109,,6.8620e-04,-0.0469599
6.8640e-04,-2.34328,0.0201109,,6.8640e-04,-0.0468974
6.8660e-04,-2.34687,0.0200687,,6.8660e-04,-0.0468036
6.8680e-04,-2.34641,0.0200766,,6.8680e-04,-0.0470536
6.8700e-04,-2.3475,0.0200672,,6.8700e-04,-0.0469286
6.8720e-04,-2.34797,0.0200094,,6.8720e-04,-0.0470849
6.8740e-04,-2.34016,0.0201437,,6.8740e-04,-0.0468661
6.8760e-04,-2.34469,0.0201156,,6.8760e-04,-0.0470224
6.8780e-04,-2.34125,0.0200313,,6.8780e-04,-0.0470536
6.8800e-04,-2.34047,0.0200609,,6.8800e-04,-0.0469599
6.8820e-04,-2.34422,0.0200734,,6.8820e-04,-0.0467099
6.8840e-04,-2.34266,0.0200875,,6.8840e-04,-0.0468036
6.8860e-04,-2.34156,0.0201453,,6.8860e-04,-0.0472099
6.8880e-04,-2.34219,0.0200828,,6.8880e-04,-0.0467411
6.8900e-04,-2.34563,0.0200875,,6.8900e-04,-0.0468974
6.8920e-04,-2.34156,0.0200484,,6.8920e-04,-0.0468349
6.8940e-04,-2.34109,0.0200938,,6.8940e-04,-0.0467724
6.8960e-04,-2.345,0.0199625,,6.8960e-04,-0.0468661
6.8980e-04,-2.34359,0.0200391,,6.8980e-04,-0.0469286
6.9000e-04,-2.34422,0.020025,,6.9000e-04,-0.0469599
6.9020e-04,-2.33906,0.0200437,,6.9020e-04,-0.0469286
6.9040e-04,-2.33922,0.0201047,,6.9040e-04,-0.0470849
6.9060e-04,-2.34687,0.0200547,,6.9060e-04,-0.0470224
6.9080e-04,-2.34719,0.0200359,,6.9080e-04,-0.0468036
6.9100e-04,-2.34891,0.0200563,,6.9100e-04,-0.0469286
6.9120e-04,-2.34156,0.0200531,,6.9120e-04,-0.0470536
6.9140e-04,-2.34813,0.0200938,,6.9140e-04,-0.0469911
6.9160e-04,-2.34109,0.0200469,,6.9160e-04,-0.0467724
6.9180e-04,-2.34203,0.0200187,,6.9180e-04,-0.0470536
6.9200e-04,-2.34953,0.0199141,,6.9200e-04,-0.0468349
6.9220e-04,-2.33953,0.0200469,,6.9220e-04,-0.0468661
6.9240e-04,-2.345,0.0200938,,6.9240e-04,-0.0468036
6.9260e-04,-2.34516,0.0200047,,6.9260e-04,-0.0469599
6.9280e-04,-2.34594,0.0200906,,6.9280e-04,-0.0467411
6.9300e-04,-2.34266,0.0199906,,6.9300e-04,-0.0470224
6.9320e-04,-2.34187,0.0200172,,6.9320e-04,-0.0469599
6.9340e-04,-2.34797,0.0200828,,6.9340e-04,-0.0468349
6.9360e-04,-2.34328,0.0201062,,6.9360e-04,-0.0469911
6.9380e-04,-2.33688,0.0201125,,6.9380e-04,-0.0468349
6.9400e-04,-2.34656,0.0200938,,6.9400e-04,-0.0469911
6.9420e-04,-2.34063,0.0200391,,6.9420e-04,-0.0469286
6.9440e-04,-2.34281,0.0199984,,6.9440e-04,-0.0466786
6.9460e-04,-2.33813,0.0200422,,6.9460e-04,-0.0470224
6.9480e-04,-2.35141,0.0200313,,6.9480e-04,-0.0470224
6.9500e-04,-2.3425,0.0200281,,6.9500e-04,-0.0468661
6.9520e-04,-2.33719,0.0200219,,6.9520e-04,-0.0468036
6.9540e-04,-2.34609,0.0200187,,6.9540e-04,-0.0470849
6.9560e-04,-2.34297,0.0200344,,6.9560e-04,-0.0468036
6.9580e-04,-2.34219,0.0200547,,6.9580e-04,-0.0469286
6.9600e-04,-2.35016,0.0199766,,6.9600e-04,-0.0468349
6.9620e-04,-2.34187,0.0200687,,6.9620e-04,-0.0469286
6.9640e-04,-2.34281,0.0200266,,6.9640e-04,-0.0468036
6.9660e-04,-2.34406,0.0200406,,6.9660e-04,-0.0470849
6.9680e-04,-2.34187,0.0200078,,6.9680e-04,-0.0468036
6.9700e-04,-2.3425,0.0200563,,6.9700e-04,-0.0469911
6.9720e-04,-2.34813,0.0200687,,6.9720e-04,-0.0469599
6.9740e-04,-2.34594,0.0200859,,6.9740e-04,-0.0469599
6.9760e-04,-2.34328,0.0200453,,6.9760e-04,-0.0469911
6.9780e-04,-2.34547,0.020125,,6.9780e-04,-0.0466786
6.9800e-04,-2.35078,0.0200391,,6.9800e-04,-0.0468036
6.9820e-04,-2.33781,0.02005,,6.9820e-04,-0.0468974
6.9840e-04,-2.34406,0.020075,,6.9840e-04,-0.0468349
6.9860e-04,-2.3425,0.0200594,,6.9860e-04,-0.0470224
6.9880e-04,-2.34266,0.0200437,,6.9880e-04,-0.0470224
6.9900e-04,-2.34609,0.0200641,,6.9900e-04,-0.0468036
6.9920e-04,-2.33937,0.0200734,,6.9920e-04,-0.0467411
6.9940e-04,-2.34266,0.0200328,,6.9940e-04,-0.0469911
6.9960e-04,-2.34594,0.0200437,,6.9960e-04,-0.0468661
6.9980e-04,-2.34625,0.0200969,,6.9980e-04,-0.0470849
7.0000e-04,-2.34125,0.02005,,7.0000e-04,-0.0470536
7.0020e-04,-2.34641,0.0200969,,7.0020e-04,-0.0468661
7.0040e-04,-2.35219,0.020125,,7.0040e-04,-0.0468974
7.0060e-04,-2.34828,0.0200422,,7.0060e-04,-0.0468349
7.0080e-04,-2.34031,0.0200687,,7.0080e-04,-0.0467099
7.0100e-04,-2.34422,0.0199734,,7.0100e-04,-0.0469286
7.0120e-04,-2.34734,0.0200547,,7.0120e-04,-0.0468349
7.0140e-04,-2.34016,0.0201047,,7.0140e-04,-0.0469911
7.0160e-04,-2.34766,0.0200594,,7.0160e-04,-0.0467411
7.0180e-04,-2.34406,0.0200469,,7.0180e-04,-0.0473349
7.0200e-04,-2.34266,0.0200609,,7.0200e-04,-0.0469599
7.0220e-04,-2.34063,0.0200391,,7.0220e-04,-0.0470224
7.0240e-04,-2.34984,0.01995,,7.0240e-04,-0.0468661
7.0260e-04,-2.34,0.0200484,,7.0260e-04,-0.0465849
7.0280e-04,-2.34687,0.0200672,,7.0280e-04,-0.0467724
7.0300e-04,-2.34531,0.0200859,,7.0300e-04,-0.0468349
7.0320e-04,-2.33969,0.0200313,,7.0320e-04,-0.0471786
7.0340e-04,-2.34125,0.0200437,,7.0340e-04,-0.0469286
7.0360e-04,-2.34375,0.0199688,,7.0360e-04,-0.0467411
7.0380e-04,-2.33937,0.0200094,,7.0380e-04,-0.0469599
7.0400e-04,-2.345,0.0200516,,7.0400e-04,-0.0467724
7.0420e-04,-2.35109,0.0199719,,7.0420e-04,-0.0468036
7.0440e-04,-2.34781,0.0200406,,7.0440e-04,-0.0467724
7.0460e-04,-2.33984,0.0199922,,7.0460e-04,-0.0467099
7.0480e-04,-2.34203,0.020075,,7.0480e-04,-0.0470224
7.0500e-04,-2.34047,0.0199938,,7.0500e-04,-0.0467099
7.0520e-04,-2.3425,0.0200375,,7.0520e-04,-0.0468661
7.0540e-04,-2.34375,0.0200141,,7.0540e-04,-0.0469286
7.0560e-04,-2.34391,0.0200484,,7.0560e-04,-0.0468349
7.0580e-04,-2.34281,0.0200969,,7.0580e-04,-0.0468661
7.0600e-04,-2.34594,0.0200719,,7.0600e-04,-0.0470224
7.0620e-04,-2.34141,0.0200109,,7.0620e-04,-0.0466786
7.0640e-04,-2.33688,0.0200469,,7.0640e-04,-0.0468974
7.0660e-04,-2.34172,0.0200812,,7.0660e-04,-0.0470536
7.0680e-04,-2.34344,0.0200219,,7.0680e-04,-0.0469911
7.0700e-04,-2.34172,0.0200219,,7.0700e-04,-0.0470224
7.0720e-04,-2.34391,0.0199703,,7.0720e-04,-0.0468349
7.0740e-04,-2.34859,0.0201563,,7.0740e-04,-0.0469599
7.0760e-04,-2.34953,0.0200203,,7.0760e-04,-0.0467411
7.0780e-04,-2.34609,0.0200375,,7.0780e-04,-0.0468974
7.0800e-04,-2.35047,0.0200844,,7.0800e-04,-0.0468661
7.0820e-04,-2.345,0.0200656,,7.0820e-04,-0.0471786
7.0840e-04,-2.34563,0.0199906,,7.0840e-04,-0.0468974
7.0860e-04,-2.34156,0.0200719,,7.0860e-04,-0.0469599
7.0880e-04,-2.34313,0.0200187,,7.0880e-04,-0.0470224
7.0900e-04,-2.34156,0.0200219,,7.0900e-04,-0.0468974
7.0920e-04,-2.34203,0.02,,7.0920e-04,-0.0467411
7.0940e-04,-2.34891,0.0200531,,7.0940e-04,-0.0468661
7.0960e-04,-2.34109,0.0200516,,7.0960e-04,-0.0468974
7.0980e-04,-2.34313,0.0200609,,7.0980e-04,-0.0469911
7.1000e-04,-2.35016,0.0200656,,7.1000e-04,-0.0466474
7.1020e-04,-2.34578,0.0199547,,7.1020e-04,-0.0470536
7.1040e-04,-2.34563,0.0200906,,7.1040e-04,-0.0471161
7.1060e-04,-2.34719,0.0199859,,7.1060e-04,-0.0469911
7.1080e-04,-2.33828,0.02005,,7.1080e-04,-0.0467411
7.1100e-04,-2.34594,0.0200172,,7.1100e-04,-0.0468974
7.1120e-04,-2.33922,0.0200187,,7.1120e-04,-0.0468349
7.1140e-04,-2.34813,0.0200453,,7.1140e-04,-0.0470224
7.1160e-04,-2.34391,0.0200719,,7.1160e-04,-0.0471786
7.1180e-04,-2.33969,0.0199828,,7.1180e-04,-0.0469911
7.1200e-04,-2.35359,0.0201078,,7.1200e-04,-0.0467411
7.1220e-04,-2.34563,0.0200187,,7.1220e-04,-0.0469911
7.1240e-04,-2.33844,0.0200766,,7.1240e-04,-0.0469286
7.1260e-04,-2.34031,0.0200563,,7.1260e-04,-0.0468349
7.1280e-04,-2.34547,0.0199875,,7.1280e-04,-0.0467724
7.1300e-04,-2.34563,0.0200391,,7.1300e-04,-0.0467411
7.1320e-04,-2.34516,0.0200547,,7.1320e-04,-0.0468661
7.1340e-04,-2.34359,0.0200906,,7.1340e-04,-0.0467099
7.1360e-04,-2.34828,0.0199969,,7.1360e-04,-0.0468661
7.1380e-04,-2.34656,0.0199984,,7.1380e-04,-0.0470224
7.1400e-04,-2.34703,0.0200297,,7.1400e-04,-0.0468349
7.1420e-04,-2.34813,0.0199922,,7.1420e-04,-0.0468349
7.1440e-04,-2.33859,0.020075,,7.1440e-04,-0.0469599
7.1460e-04,-2.34391,0.0199797,,7.1460e-04,-0.0468974
7.1480e-04,-2.34078,0.0200984,,7.1480e-04,-0.0468036
7.1500e-04,-2.34453,0.0200062,,7.1500e-04,-0.0472099
7.1520e-04,-2.34203,0.0200656,,7.1520e-04,-0.0471786
7.1540e-04,-2.34313,0.0199406,,7.1540e-04,-0.0468661
7.1560e-04,-2.34891,0.0199203,,7.1560e-04,-0.0468661
7.1580e-04,-2.34266,0.0199734,,7.1580e-04,-0.0468349
7.1600e-04,-2.34578,0.0199406,,7.1600e-04,-0.0466474
7.1620e-04,-2.34219,0.01995,,7.1620e-04,-0.0469911
7.1640e-04,-2.34266,0.0200062,,7.1640e-04,-0.0469286
7.1660e-04,-2.34563,0.0200656,,7.1660e-04,-0.0469286
7.1680e-04,-2.34078,0.0200891,,7.1680e-04,-0.0466474
7.1700e-04,-2.34703,0.0200328,,7.1700e-04,-0.0467099
7.1720e-04,-2.34187,0.0199094,,7.1720e-04,-0.0470536
7.1740e-04,-2.34469,0.0200469,,7.1740e-04,-0.0467099
7.1760e-04,-2.345,0.0201297,,7.1760e-04,-0.0468974
7.1780e-04,-2.34625,0.0199938,,7.1780e-04,-0.0466786
7.1800e-04,-2.34344,0.02,,7.1800e-04,-0.0467099
7.1820e-04,-2.34531,0.0199484,,7.1820e-04,-0.0467724
7.1840e-04,-2.33859,0.0200406,,7.1840e-04,-0.0470224
7.1860e-04,-2.34781,0.020075,,7.1860e-04,-0.0468036
7.1880e-04,-2.34453,0.0200234,,7.1880e-04,-0.0468036
7.1900e-04,-2.34313,0.0199344,,7.1900e-04,-0.0468349
7.1920e-04,-2.33984,0.0200016,,7.1920e-04,-0.0466474
7.1940e-04,-2.34234,0.0200203,,7.1940e-04,-0.0467724
7.1960e-04,-2.35062,0.0200563,,7.1960e-04,-0.0468036
7.1980e-04,-2.34187,0.0200281,,7.1980e-04,-0.0467411
7.2000e-04,-2.34031,0.0200516,,7.2000e-04,-0.0467099
7.2020e-04,-2.34813,0.0199797,,7.2020e-04,-0.0468036
7.2040e-04,-2.34547,0.0199688,,7.2040e-04,-0.0468974
7.2060e-04,-2.3475,0.020025,,7.2060e-04,-0.0467411
7.2080e-04,-2.34656,0.0199516,,7.2080e-04,-0.0467411
7.2100e-04,-2.34687,0.0200313,,7.2100e-04,-0.0468349
7.2120e-04,-2.34156,0.0200016,,7.2120e-04,-0.0467724
7.2140e-04,-2.34375,0.0200234,,7.2140e-04,-0.0468349
7.2160e-04,-2.33719,0.0200328,,7.2160e-04,-0.0468661
7.2180e-04,-2.345,0.0200469,,7.2180e-04,-0.0466474
7.2200e-04,-2.34281,0.0200031,,7.2200e-04,-0.0470224
7.2220e-04,-2.3425,0.0199594,,7.2220e-04,-0.0467724
7.2240e-04,-2.34406,0.0200109,,7.2240e-04,-0.0466786
7.2260e-04,-2.34594,0.0199797,,7.2260e-04,-0.0467099
7.2280e-04,-2.34328,0.0199969,,7.2280e-04,-0.0467411
7.2300e-04,-2.34281,0.0199875,,7.2300e-04,-0.0468974
7.2320e-04,-2.34281,0.0200125,,7.2320e-04,-0.0468036
7.2340e-04,-2.34625,0.0200375,,7.2340e-04,-0.0464911
7.2360e-04,-2.33984,0.0201156,,7.2360e-04,-0.0468036
7.2380e-04,-2.34125,0.0199219,,7.2380e-04,-0.0468036
7.2400e-04,-2.34625,0.0199516,,7.2400e-04,-0.0466786
7.2420e-04,-2.34797,0.0200062,,7.2420e-04,-0.0469599
7.2440e-04,-2.34109,0.0200563,,7.2440e-04,-0.0467411
7.2460e-04,-2.34234,0.0199984,,7.2460e-04,-0.0466474
7.2480e-04,-2.34156,0.0199141,,7.2480e-04,-0.0470536
7.2500e-04,-2.34641,0.0200156,,7.2500e-04,-0.0467411
7.2520e-04,-2.33875,0.0199781,,7.2520e-04,-0.0467411
7.2540e-04,-2.34094,0.0199922,,7.2540e-04,-0.0467724
7.2560e-04,-2.33578,0.0199328,,7.2560e-04,-0.0468036
7.2580e-04,-2.34063,0.0200563,,7.2580e-04,-0.0468974
7.2600e-04,-2.34141,0.0200078,,7.2600e-04,-0.0465536
7.2620e-04,-2.34406,0.0200156,,7.2620e-04,-0.0466474
7.2640e-04,-2.34125,0.0200109,,7.2640e-04,-0.0469599
7.2660e-04,-2.3425,0.0200062,,7.2660e-04,-0.0467724
7.2680e-04,-2.34453,0.0199453,,7.2680e-04,-0.0470536
7.2700e-04,-2.34578,0.0200031,,7.2700e-04,-0.0465536
7.2720e-04,-2.34469,0.020025,,7.2720e-04,-0.0467724
7.2740e-04,-2.34328,0.0200297,,7.2740e-04,-0.0467099
7.2760e-04,-2.34672,0.0200547,,7.2760e-04,-0.0469911
7.2780e-04,-2.35047,0.0199969,,7.2780e-04,-0.0468349
7.2800e-04,-2.34469,0.020075,,7.2800e-04,-0.0467099
7.2820e-04,-2.34656,0.0200594,,7.2820e-04,-0.0469599
7.2840e-04,-2.34219,0.0199953,,7.2840e-04,-0.0467099
7.2860e-04,-2.34766,0.0200906,,7.2860e-04,-0.0471161
7.2880e-04,-2.34016,0.0199672,,7.2880e-04,-0.0469286
7.2900e-04,-2.34391,0.0199812,,7.2900e-04,-0.0466474
7.2920e-04,-2.34422,0.0200344,,7.2920e-04,-0.0467411
7.2940e-04,-2.34109,0.0199969,,7.2940e-04,-0.0470224
7.2960e-04,-2.33828,0.0200484,,7.2960e-04,-0.0468349
7.2980e-04,-2.34969,0.0200766,,7.2980e-04,-0.0467724
7.3000e-04,-2.34625,0.0200156,,7.3000e-04,-0.0470224
7.3020e-04,-2.34078,0.0200359,,7.3020e-04,-0.0466474
7.3040e-04,-2.33844,0.0199578,,7.3040e-04,-0.0468349
7.3060e-04,-2.34672,0.0200609,,7.3060e-04,-0.0468974
7.3080e-04,-2.34406,0.0200062,,7.3080e-04,-0.0468661
7.3100e-04,-2.34484,0.0201078,,7.3100e-04,-0.0467411
7.3120e-04,-2.34219,0.0199906,,7.3120e-04,-0.0468974
7.3140e-04,-2.34281,0.0200281,,7.3140e-04,-0.0467099
7.3160e-04,-2.34203,0.0200016,,7.3160e-04,-0.0467724
7.3180e-04,-2.34453,0.0199719,,7.3180e-04,-0.0466161
7.3200e-04,-2.34797,0.0200672,,7.3200e-04,-0.0468036
7.3220e-04,-2.34641,0.0200078,,7.3220e-04,-0.0469599
7.3240e-04,-2.34297,0.020025,,7.3240e-04,-0.0468661
7.3260e-04,-2.34391,0.0200516,,7.3260e-04,-0.0470224
7.3280e-04,-2.34531,0.0199688,,7.3280e-04,-0.0467411
7.3300e-04,-2.34391,0.0199969,,7.3300e-04,-0.0469599
7.3320e-04,-2.34219,0.0201016,,7.3320e-04,-0.0466474
7.3340e-04,-2.34906,0.0199797,,7.3340e-04,-0.0467099
7.3360e-04,-2.34219,0.0199953,,7.3360e-04,-0.0468974
7.3380e-04,-2.33781,0.0200563,,7.3380e-04,-0.0468036
7.3400e-04,-2.34703,0.0200219,,7.3400e-04,-0.0467099
7.3420e-04,-2.33969,0.0200094,,7.3420e-04,-0.0465536
7.3440e-04,-2.3375,0.0199531,,7.3440e-04,-0.0467411
7.3460e-04,-2.34141,0.0200172,,7.3460e-04,-0.0467099
7.3480e-04,-2.33969,0.0200969,,7.3480e-04,-0.0466786
7.3500e-04,-2.34047,0.0200203,,7.3500e-04,-0.0467724
7.3520e-04,-2.34328,0.0199984,,7.3520e-04,-0.0468661
7.3540e-04,-2.34422,0.0199953,,7.3540e-04,-0.0465536
7.3560e-04,-2.34828,0.0199844,,7.3560e-04,-0.0468349
